CustomerID,Recency,Frequency,Monetary,AvgOrderValue,OrderValueStd,MinOrderValue,MaxOrderValue,TotalQuantity,FirstPurchase,LastPurchase,CustomerLifetime,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Segment,Churned,Churn_Probability,Churn_Risk
15750,3,8,2376.86,8.281742160278746,6.042540083487982,0.78,30.0,1638,2010-12-08 10:36:00,2011-12-07 12:34:00,364,5,5,5,555,5.0,Champions,0,0.002010135135135135,Low
15752,40,7,2606.65,6.45210396039604,5.011273274364159,0.38,50.400000000000006,1959,2010-12-02 09:43:00,2011-10-31 11:37:00,333,3,5,5,355,4.333333333333333,Loyal Customers,0,0.0,
15754,51,3,458.57,16.3775,2.9267269355981194,11.7,25.200000000000003,199,2011-04-07 12:24:00,2011-10-19 14:40:00,195,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
15755,10,6,2301.75,16.80109489051095,5.854321766970423,1.45,35.400000000000006,1422,2011-02-18 11:53:00,2011-11-29 14:57:00,284,5,5,5,555,5.0,Champions,0,0.0,
15756,61,4,515.26,2.711894736842105,1.9885677463900324,0.39,9.95,240,2011-04-04 14:00:00,2011-10-09 13:30:00,187,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.005,Low
15757,66,2,688.0,16.0,6.3682811465814515,5.04,35.7,442,2011-05-06 11:40:00,2011-10-05 12:14:00,152,3,3,3,333,3.0,Need Attention,0,0.0,
15758,25,1,205.25,22.805555555555557,7.722873673560755,15.0,34.0,47,2011-11-15 10:48:00,2011-11-15 10:48:00,0,4,2,2,422,2.6666666666666665,Potential Loyalists,0,0.0,
15759,218,3,253.04,36.14857142857143,24.646186607378315,5.04,68.0,60,2010-12-16 15:29:00,2011-05-05 15:13:00,139,1,4,2,142,2.3333333333333335,Hibernating,1,0.9949027686222809,High
15762,65,2,549.85,15.71,4.399712557455918,6.64,25.5,249,2011-09-23 15:17:00,2011-10-05 16:15:00,12,3,3,3,333,3.0,Need Attention,0,0.0025733548168249665,Low
15763,32,2,861.62,16.25698113207547,3.3241798207086193,9.95,29.700000000000003,258,2011-09-23 12:10:00,2011-11-08 09:44:00,45,4,3,4,434,3.6666666666666665,Potential Loyalists,0,0.0,
15764,88,6,2880.57,16.555,6.275605467876332,1.25,45.0,1802,2011-03-08 09:23:00,2011-09-12 17:58:00,188,2,5,5,255,4.0,Loyal Customers,0,0.0680651465834016,Low
15766,64,1,289.56,28.956,22.552786080659747,10.08,61.199999999999996,168,2011-10-06 17:03:00,2011-10-06 17:03:00,0,3,2,2,322,2.3333333333333335,Promising,0,0.0,
15768,116,3,346.33,14.430416666666666,4.11655034894052,8.5,24.900000000000002,240,2011-04-28 09:20:00,2011-08-16 10:48:00,110,2,4,2,242,2.6666666666666665,About to Sleep,1,0.9891975800255591,High
15769,65,3,421.84000000000003,70.30666666666667,18.725104717108167,40.68,91.8,172,2010-12-03 15:16:00,2011-10-06 10:52:00,306,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
15773,6,1,128.8,16.1,9.149807179857476,7.08,30.599999999999998,119,2011-12-04 12:48:00,2011-12-04 12:48:00,0,5,2,1,521,2.6666666666666665,New Customers,0,0.0,
15774,69,1,232.8,10.121739130434783,5.557648826105181,1.65,25.0,84,2011-10-02 12:04:00,2011-10-02 12:04:00,0,3,2,2,322,2.3333333333333335,Promising,0,0.0,
15775,245,1,104.9,14.985714285714286,2.3919507878358566,10.2,17.700000000000003,68,2011-04-08 12:56:00,2011-04-08 12:56:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.99912200892337,High
15776,133,1,216.12,12.712941176470588,4.038385761517036,6.84,19.9,136,2011-07-29 13:46:00,2011-07-29 13:46:00,0,2,2,2,222,2.0,About to Sleep,1,0.9979118993526704,High
15777,241,3,600.86,33.38111111111111,33.37969810755684,9.95,102.0,215,2010-12-13 16:38:00,2011-04-12 16:43:00,120,1,4,3,143,2.6666666666666665,Loyal Customers,1,0.996412297615527,High
15780,184,3,449.78000000000003,16.65851851851852,5.296542924546817,6.6000000000000005,30.599999999999998,218,2010-12-17 11:43:00,2011-06-09 12:01:00,174,1,4,3,143,2.6666666666666665,Loyal Customers,1,0.9990558694962849,High
15781,25,3,307.21,17.06722222222222,5.548288348199943,9.36,35.400000000000006,177,2011-02-07 09:15:00,2011-11-14 14:57:00,280,4,4,2,442,3.3333333333333335,Potential Loyalists,0,0.0,
15782,10,3,1828.68,57.14625,30.762829031153817,17.34,118.80000000000001,502,2011-09-11 14:29:00,2011-11-30 10:49:00,79,5,4,5,545,4.666666666666667,Champions,0,0.0,
15783,11,1,197.82,16.485,4.949175321569885,10.2,29.700000000000003,68,2011-11-29 09:50:00,2011-11-29 09:50:00,0,5,2,1,521,2.6666666666666665,New Customers,0,0.0,
15785,33,5,1660.47,22.746164383561645,25.226321165167114,6.64,175.2,986,2011-02-17 14:17:00,2011-11-07 11:33:00,262,4,4,5,445,4.333333333333333,Champions,0,0.004006734006734007,Low
15786,46,3,4501.75,17.793478260869566,8.552468904452603,5.04,59.400000000000006,3263,2011-08-17 13:33:00,2011-10-24 14:13:00,68,3,4,5,345,4.0,Loyal Customers,0,0.0,
15787,26,3,895.76,4.524040404040404,4.4167798222640915,0.39,19.9,531,2011-10-09 13:11:00,2011-11-13 14:55:00,35,4,4,4,444,4.0,Champions,0,0.0,
15789,358,1,351.3,14.052,4.609323883897362,5.04,23.400000000000002,438,2010-12-16 14:35:00,2010-12-16 14:35:00,0,1,2,2,122,1.6666666666666667,Hibernating,1,0.9990126034451892,High
15790,10,1,218.75,6.4338235294117645,5.230814302854264,0.39,24.75,113,2011-11-29 14:53:00,2011-11-29 14:53:00,0,5,2,2,522,3.0,Potential Loyalists,0,0.0,
15791,44,2,1532.47,21.284305555555555,11.665706794014342,5.04,81.0,633,2011-05-19 15:15:00,2011-10-27 10:14:00,160,3,3,4,334,3.3333333333333335,Need Attention,0,0.0,
15793,15,3,432.79999999999995,61.82857142857142,19.025228363562796,40.56,81.6,200,2011-03-16 10:45:00,2011-11-25 09:31:00,253,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.0,
15795,150,1,559.16,14.337435897435897,5.7492721360592185,5.04,23.4,578,2011-07-13 10:43:00,2011-07-13 10:43:00,0,2,2,3,223,2.3333333333333335,About to Sleep,1,0.9859360409921072,High
15796,1,8,2536.26,20.129047619047622,13.362849422399183,0.84,91.80000000000001,847,2011-02-10 15:40:00,2011-12-08 19:55:00,301,5,5,5,555,5.0,Champions,0,0.0,
15799,76,3,854.64,8.996210526315789,7.8611058692223486,0.55,51.0,853,2011-01-09 15:13:00,2011-09-25 12:46:00,258,2,4,4,244,3.3333333333333335,Loyal Customers,0,0.036351967467579495,Low
15800,107,2,671.39,5.787844827586206,5.5368703773623,0.29,30.0,330,2011-04-07 12:39:00,2011-08-24 14:23:00,139,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9974888157133317,High
15801,46,3,1063.95,16.62421875,5.9630877280965935,6.959999999999999,39.6,570,2011-08-22 09:53:00,2011-10-24 13:52:00,63,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.0,
15803,51,1,154.86,30.972,27.04333411397345,17.0,78.96000000000001,90,2011-10-19 14:56:00,2011-10-19 14:56:00,0,3,2,1,321,2.0,Promising,0,0.0,
15804,1,13,3727.2,15.089878542510121,5.410967068771944,3.3600000000000003,34.0,2452,2011-05-25 10:12:00,2011-12-09 12:31:00,198,5,5,5,555,5.0,Champions,0,0.0,
15805,23,17,5332.6900000000005,18.26263698630137,11.732748843638715,4.5600000000000005,102.0,3172,2010-12-10 09:33:00,2011-11-16 16:32:00,341,4,5,5,455,4.666666666666667,Champions,0,0.0,
15806,46,3,742.82,26.529285714285717,28.962364842130512,10.08,118.80000000000001,458,2011-03-08 09:24:00,2011-10-24 14:35:00,230,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
15807,50,3,903.9,18.83125,9.782012068403054,6.8,49.5,430,2011-09-23 14:43:00,2011-10-20 14:10:00,26,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.0,
15808,306,4,3562.02,18.4560621761658,16.31414302186237,0.85,83.7,1298,2010-12-05 13:05:00,2011-02-06 14:33:00,63,1,4,5,145,3.3333333333333335,Loyal Customers,1,0.9847798946968465,High
15809,36,5,484.3,14.675757575757576,4.052785331027779,4.5600000000000005,20.4,252,2011-02-10 11:16:00,2011-11-03 16:40:00,266,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
15810,79,4,1307.23,15.562261904761906,6.436247943734771,2.99,33.2,856,2011-02-16 09:11:00,2011-09-22 09:38:00,218,2,4,4,244,3.3333333333333335,Loyal Customers,0,0.04206456162355788,Low
15811,22,6,2117.43,16.67267716535433,5.9488022602418535,5.04,47.7,970,2010-12-09 15:29:00,2011-11-17 15:31:00,343,4,5,5,455,4.666666666666667,Champions,0,0.0,
15812,107,5,808.48,26.949333333333335,41.5970329622723,1.7,142.8,348,2011-01-26 12:12:00,2011-08-24 14:19:00,210,2,4,4,244,3.3333333333333335,Loyal Customers,1,0.9464501347546604,High
15813,208,2,1054.66,30.13314285714286,34.212006042893655,9.959999999999999,175.2,456,2011-04-14 09:09:00,2011-05-16 08:13:00,31,1,3,4,134,2.6666666666666665,At Risk,1,0.9963366606772821,High
15814,17,4,1530.98,23.553538461538462,18.90366857837795,4.68,102.0,872,2011-10-20 09:04:00,2011-11-23 08:17:00,33,4,4,4,444,4.0,Champions,0,0.0,
15815,64,4,1267.24,33.34842105263158,28.00768760549704,5.04,112.5,782,2011-03-25 08:43:00,2011-10-07 12:42:00,196,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.0,
15819,49,4,1817.95,15.149583333333334,5.73410032591156,5.04,30.599999999999998,1235,2011-03-08 09:45:00,2011-10-21 14:50:00,227,3,4,5,345,4.0,Loyal Customers,0,0.0,
15820,320,1,116.97999999999999,7.311249999999999,5.861537767514596,1.25,19.799999999999997,56,2011-01-24 12:00:00,2011-01-24 12:00:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.999613948339049,High
15821,44,2,530.11,8.835166666666668,5.774032017097176,1.25,29.849999999999998,199,2011-10-09 13:28:00,2011-10-26 15:48:00,17,3,3,3,333,3.0,Need Attention,0,0.0025733548168249665,Low
15822,3,2,885.47,26.832424242424242,16.02232544574582,2.8499999999999996,70.8,375,2010-12-15 13:38:00,2011-12-06 14:50:00,356,5,3,4,534,4.0,Potential Loyalists,0,0.0010067681895093062,Low
15825,172,1,257.44,14.302222222222222,13.978179447037972,2.2800000000000002,58.0,216,2011-06-20 13:27:00,2011-06-20 13:27:00,0,2,2,2,222,2.0,About to Sleep,1,0.9839602327087968,High
15826,56,3,1512.51,24.008095238095237,14.98115911975534,10.2,104.04,907,2011-05-13 10:44:00,2011-10-14 16:05:00,154,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.0,
15827,73,14,1714.99,16.179150943396227,4.8091825100628425,6.64,31.6,873,2010-12-02 13:06:00,2011-09-27 15:35:00,299,2,5,5,255,4.0,Loyal Customers,0,0.029646021557618682,Low
15829,99,2,579.92,12.338723404255319,6.530111396952907,4.5600000000000005,34.8,850,2011-07-22 10:23:00,2011-09-01 16:45:00,41,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9726233178057592,High
15830,38,1,576.0,14.76923076923077,6.05319723461359,5.04,33.0,415,2011-11-02 10:40:00,2011-11-02 10:40:00,0,3,2,3,323,2.6666666666666665,Need Attention,0,0.0,
15831,58,3,568.48,9.801379310344828,12.677746693400234,0.39,64.35,515,2011-01-19 14:52:00,2011-10-12 13:14:00,265,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
15832,254,1,836.79,15.49611111111111,3.866734967408046,8.5,31.6,465,2011-03-30 15:29:00,2011-03-30 15:29:00,0,1,2,4,124,2.3333333333333335,Hibernating,1,0.9888942485795078,High
15834,70,3,1767.93,6.852441860465117,6.214900997057111,0.42,39.8,841,2011-03-07 17:52:00,2011-09-30 14:41:00,206,3,4,5,345,4.0,Loyal Customers,0,0.0,
15835,44,4,858.39,17.883125,6.089357355691906,6.64,39.8,433,2011-01-13 10:35:00,2011-10-26 15:47:00,286,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.0,
15836,50,1,86.87,12.41,2.80360482236709,9.9,17.0,23,2011-10-20 17:13:00,2011-10-20 17:13:00,0,3,2,1,321,2.0,Promising,0,0.0,
15837,65,1,379.48,16.49913043478261,4.728489008171136,6.8,30.0,188,2011-10-06 09:01:00,2011-10-06 09:01:00,0,3,2,2,322,2.3333333333333335,Promising,0,0.0,
15838,11,8,1097.88,78.42,29.641130467386283,17.28,120.0,360,2011-03-10 09:49:00,2011-11-28 14:00:00,263,5,5,4,554,4.666666666666667,Champions,0,0.0,
15839,33,3,1045.61,17.141147540983606,6.29682382855586,2.88,44.550000000000004,627,2011-07-14 16:35:00,2011-11-06 13:54:00,114,4,4,4,444,4.0,Champions,0,0.0,
15840,59,2,341.64,13.139999999999999,5.632976477848989,5.04,23.4,348,2011-06-20 11:42:00,2011-10-12 09:08:00,113,3,3,2,332,2.6666666666666665,Need Attention,0,0.0,
15841,73,4,869.52,21.20780487804878,18.33639652606192,9.36,81.6,652,2011-01-05 11:25:00,2011-09-28 12:15:00,266,2,4,4,244,3.3333333333333335,Loyal Customers,0,0.05491299760368111,Low
15843,304,1,80.70000000000002,16.140000000000004,2.3445148751927345,12.600000000000001,17.85,24,2011-02-09 10:19:00,2011-02-09 10:19:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9964334638861098,High
15844,46,1,130.73999999999998,11.885454545454543,4.666322671304169,6.959999999999999,21.9,134,2011-10-24 15:19:00,2011-10-24 15:19:00,0,3,2,1,321,2.0,Promising,0,0.0,
15845,18,8,3591.75,26.605555555555554,13.713800036561206,6.6000000000000005,70.80000000000001,1829,2011-01-06 17:19:00,2011-11-22 09:42:00,319,4,5,5,455,4.666666666666667,Champions,0,0.0,
15847,38,2,313.84000000000003,15.692000000000002,4.7531115570417874,8.5,27.04,160,2011-02-24 16:46:00,2011-11-01 14:41:00,249,3,3,2,332,2.6666666666666665,Need Attention,0,0.0,
15850,19,2,234.88,2.525591397849462,2.5191343675287206,0.19,15.12,298,2011-06-24 14:16:00,2011-11-20 14:14:00,148,4,3,2,432,3.0,Potential Loyalists,0,0.0,
15852,187,2,109.71000000000001,5.77421052631579,12.684927764778985,0.42,57.5,44,2011-05-26 13:26:00,2011-06-06 11:22:00,10,1,3,1,131,1.6666666666666667,Lost,1,0.9980099614331098,High
15853,52,1,110.8,3.6933333333333334,3.0369816382823864,0.55,10.5,135,2011-10-19 10:38:00,2011-10-19 10:38:00,0,3,2,1,321,2.0,Promising,0,0.0,
15854,4,11,2636.48,19.675223880597017,38.9019565914265,0.21,214.20000000000002,686,2010-12-13 11:47:00,2011-12-05 13:39:00,357,5,5,5,555,5.0,Champions,0,0.0,
15855,137,5,712.24,8.903,6.610955885612836,0.95,39.6,470,2011-03-21 12:32:00,2011-07-26 10:20:00,126,2,4,3,243,3.0,Loyal Customers,1,0.9869785698932252,High
15856,4,26,11703.82,20.283916811091853,25.36848022248521,0.29,153.0,7072,2010-12-09 13:34:00,2011-12-05 17:09:00,361,5,5,5,555,5.0,Champions,0,0.0,
15857,19,1,256.2,19.707692307692305,18.62111084846361,13.200000000000001,81.6,260,2011-11-21 12:18:00,2011-11-21 12:18:00,0,4,2,2,422,2.6666666666666665,Potential Loyalists,0,0.0,
15858,16,5,1325.57,7.364277777777778,10.497130282520958,0.1,102.0,1155,2010-12-07 14:31:00,2011-11-24 12:48:00,351,4,4,4,444,4.0,Champions,0,0.0022326454033771105,Low
15860,41,8,864.46,6.403407407407408,5.88753669227885,0.84,33.0,431,2010-12-06 11:38:00,2011-10-30 11:25:00,327,3,5,4,354,4.0,Loyal Customers,0,0.0,
15861,12,7,2910.88,5.420633147113595,3.9680893144348497,0.42,30.0,2407,2011-03-17 20:12:00,2011-11-27 15:59:00,254,5,5,5,555,5.0,Champions,0,0.0,
15862,8,4,745.4,5.212587412587412,5.490114639159007,0.42,40.56,427,2010-12-01 11:21:00,2011-12-01 13:28:00,365,5,4,3,543,4.0,Loyal Customers,0,0.0,
15863,26,2,68.84,3.8244444444444445,2.961492513665488,0.39,9.95,19,2011-05-31 11:36:00,2011-11-14 12:49:00,167,4,3,1,431,2.6666666666666665,Lost,0,0.0,
15864,67,3,442.20000000000005,44.220000000000006,43.61405991446132,9.899999999999999,130.8,100,2011-01-27 16:43:00,2011-10-04 10:31:00,249,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
15865,41,3,617.98,18.726666666666667,11.970080060996528,5.04,67.5,349,2011-05-10 11:44:00,2011-10-30 12:43:00,173,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
15866,101,1,177.99,4.3412195121951225,3.1532992207543122,1.25,12.75,122,2011-08-30 14:09:00,2011-08-30 14:09:00,0,2,2,1,221,1.6666666666666667,Lost,1,0.9861455051280196,High
15867,5,15,3491.71,7.828946188340807,6.863466907336919,0.42,52.199999999999996,1840,2010-12-05 14:17:00,2011-12-04 13:32:00,363,5,5,5,555,5.0,Champions,0,0.0,
15869,277,2,119.4,8.528571428571428,4.623257022328035,1.45,20.4,91,2011-03-07 17:19:00,2011-03-07 17:23:00,0,1,3,1,131,1.6666666666666667,Lost,1,0.9999081712062257,High
15870,33,1,351.44,4.749189189189189,3.8649821480587763,0.55,24.96,333,2011-11-07 10:58:00,2011-11-07 10:58:00,0,4,2,2,422,2.6666666666666665,Potential Loyalists,0,0.0,
15872,15,2,316.25,2.928240740740741,2.9733265390564467,0.19,19.9,187,2011-11-25 11:54:00,2011-11-25 11:55:00,0,4,3,2,432,3.0,Potential Loyalists,0,0.0,
15874,64,7,2821.65,27.93712871287129,43.763215703068106,0.65,306.0,1254,2011-02-28 13:28:00,2011-10-07 12:31:00,220,3,5,5,355,4.333333333333333,Loyal Customers,0,0.0,
15877,2,2,424.43,3.4228225806451613,4.952631485880323,0.21,35.1,266,2011-11-22 11:18:00,2011-12-08 11:53:00,16,5,3,3,533,3.6666666666666665,Potential Loyalists,0,0.0,
15880,369,1,312.08,3.2850526315789472,3.7205069643354434,0.42,30.0,201,2010-12-05 13:00:00,2010-12-05 13:00:00,0,1,2,2,122,1.6666666666666667,Hibernating,1,0.9947217380605738,High
15881,312,4,234.09,9.3636,14.059122151353073,0.29,64.35000000000001,71,2010-12-10 13:32:00,2011-01-31 16:59:00,52,1,4,2,142,2.3333333333333335,Hibernating,1,0.9829610666162768,High
15882,199,4,456.36,20.743636363636366,18.275428871380843,0.42,51.0,228,2010-12-06 13:01:00,2011-05-25 11:35:00,169,1,4,3,143,2.6666666666666665,Loyal Customers,1,0.9993169314431876,High
15883,2,2,358.23,7.621914893617022,6.437044500828227,0.95,30.599999999999998,220,2011-11-06 14:50:00,2011-12-07 17:05:00,31,5,3,2,532,3.3333333333333335,Potential Loyalists,0,0.0025733548168249665,Low
15885,93,1,298.35,19.89,4.369463844193504,15.0,30.0,105,2011-09-07 14:56:00,2011-09-07 14:56:00,0,2,2,2,222,2.0,About to Sleep,1,0.9870979744223704,High
15886,60,1,172.45000000000002,15.67727272727273,17.499019453048845,0.95,58.0,75,2011-10-10 14:25:00,2011-10-10 14:25:00,0,3,2,1,321,2.0,Promising,0,0.0,
15888,81,1,91.81,8.346363636363636,8.914628733410352,0.55,25.0,70,2011-09-20 12:30:00,2011-09-20 12:30:00,0,2,2,1,221,1.6666666666666667,Lost,0,0.040759304153306836,Low
15889,157,2,385.37,4.643012048192771,4.265848994771678,0.42,19.9,204,2010-12-05 15:12:00,2011-07-06 11:10:00,212,2,3,2,232,2.3333333333333335,About to Sleep,1,0.9789741375046873,High
15891,227,1,454.07,7.966140350877193,7.128705992170459,0.76,26.4,367,2011-04-27 12:35:00,2011-04-27 12:35:00,0,1,2,3,123,2.0,Hibernating,1,0.9941703361914149,High
15894,253,2,258.25,6.97972972972973,12.741803135629869,0.55,74.25,164,2010-12-05 14:06:00,2011-03-31 13:50:00,115,1,3,2,132,2.0,Hibernating,1,1.0,High
15895,150,1,159.01,15.901,42.670964223670616,0.42,137.16,46,2011-07-13 10:27:00,2011-07-13 10:27:00,0,2,2,1,221,1.6666666666666667,Lost,1,0.9925763658031996,High
15897,194,2,98.09,4.670952380952381,4.116116986629395,0.85,15.0,93,2011-05-29 13:32:00,2011-05-29 13:50:00,0,1,3,1,131,1.6666666666666667,Lost,1,0.9983196444562761,High
15898,1,5,920.63,11.365802469135803,10.819938408350293,0.65,59.0,413,2010-12-06 11:01:00,2011-12-08 15:23:00,367,5,4,4,544,4.333333333333333,Champions,0,0.0,
15899,369,1,43.5,14.5,5.109794516416487,9.899999999999999,20.0,38,2010-12-06 10:36:00,2010-12-06 10:36:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9993129104495421,High
15900,24,1,337.28,7.176170212765957,6.091867191874857,0.39,22.5,216,2011-11-16 12:19:00,2011-11-16 12:19:00,0,4,2,2,422,2.6666666666666665,Potential Loyalists,0,0.0,
15901,17,3,330.14,3.028807339449541,2.572834121400353,0.21,12.48,320,2011-07-08 12:18:00,2011-11-23 12:43:00,138,4,4,2,442,3.3333333333333335,Potential Loyalists,0,0.0,
15903,10,7,2554.56,43.297627118644066,42.89192144573192,5.04,175.2,1420,2011-02-17 14:04:00,2011-11-30 08:08:00,285,5,5,5,555,5.0,Champions,0,0.0,
15904,8,1,144.73,4.990689655172414,5.173100708082203,0.55,28.75,83,2011-12-01 14:50:00,2011-12-01 14:50:00,0,5,2,1,521,2.6666666666666665,New Customers,0,0.0,
15906,20,7,1406.09,9.697172413793103,8.494108227949688,0.65,45.0,532,2011-03-29 13:28:00,2011-11-20 12:24:00,235,4,5,4,454,4.333333333333333,Champions,0,0.0,
15907,4,3,855.27,3.8181696428571428,4.339491378492075,0.12,34.65,476,2011-05-13 13:01:00,2011-12-06 12:21:00,206,5,4,4,544,4.333333333333333,Champions,0,0.0,
15909,174,1,191.94,27.419999999999998,23.997974914563102,5.04,61.199999999999996,98,2011-06-19 10:38:00,2011-06-19 10:38:00,0,2,2,1,221,1.6666666666666667,Lost,1,0.9874282979805734,High
15910,1,8,1203.63,4.559204545454546,3.705407790427835,0.39,19.8,1011,2011-01-27 11:55:00,2011-12-09 10:51:00,315,5,5,4,554,4.666666666666667,Champions,0,0.0,
15912,178,2,264.62,13.927368421052632,11.909131809995063,0.42,35.400000000000006,185,2011-04-20 17:10:00,2011-06-14 14:29:00,54,2,3,2,232,2.3333333333333335,About to Sleep,1,0.9832023565467713,High
15916,16,8,1332.91,9.38669014084507,8.330184431036292,0.78,44.75,739,2010-12-08 13:07:00,2011-11-23 13:46:00,350,4,5,4,454,4.333333333333333,Champions,0,0.0,
15917,248,1,80.45,8.045,5.505676363737903,1.25,19.9,39,2011-04-06 10:40:00,2011-04-06 10:40:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9992595939846948,High
15918,191,2,334.23,8.35575,7.6006011528441215,1.25,35.699999999999996,153,2011-03-13 15:55:00,2011-06-02 11:42:00,80,1,3,2,132,2.0,Hibernating,1,0.9975733548168251,High
15919,20,2,500.19,4.133801652892562,3.272984941455926,0.39,17.85,383,2010-12-06 11:26:00,2011-11-20 11:28:00,349,4,3,3,433,3.3333333333333335,Potential Loyalists,0,0.005,Low
15920,154,4,167.5,2.7916666666666665,2.012346776284495,0.1,8.95,99,2011-07-08 15:16:00,2011-07-08 15:31:00,0,2,4,1,241,2.3333333333333335,Lost,1,0.9701255213827082,High
15921,173,1,224.96,10.225454545454546,10.538125670188824,1.25,49.5,113,2011-06-20 11:03:00,2011-06-20 11:03:00,0,2,2,2,222,2.0,About to Sleep,1,0.995553003176418,High
15922,373,1,344.0,34.4,17.69689238256254,13.2,75.60000000000001,136,2010-12-01 13:51:00,2010-12-01 13:51:00,0,1,2,2,122,1.6666666666666667,Hibernating,1,1.0,High
15923,373,1,117.0,5.85,4.890996023844546,0.85,20.8,74,2010-12-02 12:16:00,2010-12-02 12:16:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9996672648038963,High
15925,194,1,168.9,15.354545454545455,8.635202792796893,5.8,30.599999999999998,90,2011-05-29 15:35:00,2011-05-29 15:35:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9999081712062257,High
15930,67,1,426.63,20.315714285714286,6.422272628461496,14.850000000000001,35.400000000000006,139,2011-10-03 14:52:00,2011-10-03 14:52:00,0,3,2,3,323,2.6666666666666665,Need Attention,0,0.0011503141614306429,Low
15932,4,8,2171.15,21.079126213592232,21.501255143791578,4.5600000000000005,122.04,1677,2011-02-23 14:50:00,2011-12-05 17:13:00,285,5,5,5,555,5.0,Champions,0,0.0,
15933,21,3,1060.9,14.734722222222224,6.456190385045187,4.5600000000000005,45.0,741,2011-09-14 12:05:00,2011-11-18 13:14:00,65,4,4,4,444,4.0,Champions,0,0.0,
15935,239,1,108.03999999999999,9.82181818181818,5.521778369659214,5.04,17.0,114,2011-04-14 13:27:00,2011-04-14 13:27:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9999466835351527,High
15937,64,1,145.35,20.764285714285712,5.95599937637913,14.850000000000001,33.6,73,2011-10-06 15:48:00,2011-10-06 15:48:00,0,3,2,1,321,2.0,Promising,0,0.0,
15938,112,5,404.58,22.476666666666667,14.035652502697213,9.899999999999999,60.0,240,2011-01-20 10:11:00,2011-08-19 12:56:00,211,2,4,3,243,3.0,Loyal Customers,1,0.979407859878497,High
15939,90,12,1234.71,32.49236842105263,28.71654419416083,10.08,102.0,817,2011-01-12 12:43:00,2011-09-11 11:30:00,241,2,5,4,254,3.6666666666666665,Loyal Customers,0,0.04855122269506975,Low
15940,311,1,35.8,35.8,,35.8,35.8,4,2011-02-01 16:18:00,2011-02-01 16:18:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9996672648038963,High
15942,134,1,337.44,24.102857142857143,11.99464972302326,10.08,45.0,232,2011-07-29 09:01:00,2011-07-29 09:01:00,0,2,2,2,222,2.0,About to Sleep,1,0.9901321641505131,High
15944,277,1,325.1,54.18333333333334,64.54540778914226,15.8,175.2,50,2011-03-08 10:33:00,2011-03-08 10:33:00,0,1,2,2,122,1.6666666666666667,Hibernating,1,1.0,High
15945,365,1,181.0,90.5,108.75302294649101,13.6,167.4,52,2010-12-09 13:14:00,2010-12-09 13:14:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9994485981308411,High
15947,83,1,674.04,29.30608695652174,17.019962006989548,13.28,90.0,302,2011-09-18 10:46:00,2011-09-18 10:46:00,0,2,2,3,223,2.3333333333333335,About to Sleep,0,0.04647149526555185,Low
15948,8,2,955.24,15.920666666666667,3.7011518439198645,10.2,23.400000000000002,567,2011-10-27 08:35:00,2011-12-01 15:32:00,35,5,3,4,534,4.0,Potential Loyalists,0,0.004548929663608563,Low
15949,17,2,364.72,19.19578947368421,7.821237693890111,9.36,35.400000000000006,284,2011-09-29 17:34:00,2011-11-23 09:09:00,54,4,3,2,432,3.0,Potential Loyalists,0,0.0025733548168249665,Low
15950,32,4,1706.96,17.968,11.664371064932112,0.85,67.85000000000001,716,2010-12-15 11:56:00,2011-11-08 11:09:00,327,4,4,5,445,4.333333333333333,Champions,0,0.0,
15951,9,2,640.57,16.857105263157894,4.439059985648738,9.959999999999999,31.6,308,2011-02-27 11:57:00,2011-12-01 08:34:00,276,5,3,3,533,3.6666666666666665,Potential Loyalists,0,0.0,
15952,34,4,737.69,9.107283950617285,7.59325589130672,0.65,35.400000000000006,341,2011-04-28 12:55:00,2011-11-06 11:18:00,191,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
